system_id,hostname,ip_address,timestamp,uptime,os_type,os_version,os_release,kernel_version,architecture,platform,cpu_model,cpu_cores,cpu_threads,cpu_freq_current,cpu_freq_max,cpu_usage,cpu_user,cpu_system,cpu_idle,cpu_iowait,load_1m,load_5m,load_15m,ram_total,ram_used,ram_free,ram_percent,swap_percent,disk_type,disk_total,disk_used,disk_free,disk_percent,disk_io_wait,disk_read_bytes,disk_write_bytes,net_bytes_sent,net_bytes_recv,net_packets_sent,net_packets_recv,net_rtt,process_count,thread_count,top_process_cpu,top_process_memory,cpu_temp,fan_speed,power_usage
4,server-mac-01,192.168.1.40,01-01-26 0:10,300640,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,AMD Ryzen 7 3700X,8,16,4.29,4.4,25.85,16.8,6.46,74.15,8.73,1.29,1.18,1.03,32,15.11,16.89,47.21,6.17,NVMe,1000,752.42,247.58,75.24,8.73,203582,184744,211824,268256,2270,2231,14.05,119,476,17.92,12.75,53.75,2586,229
2,server-win-01,192.168.1.20,01-01-26 0:10,300650,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,2.38,4.4,42.17,27.41,10.54,57.83,8.35,2.11,1.92,1.69,32,12.67,19.33,39.59,8.93,SSD,512,252.01,259.99,49.22,8.35,300481,269926,187737,325269,1765,2966,14.28,121,484,17.97,11.63,54.48,2940,223
4,server-mac-01,192.168.1.40,01-01-26 0:11,300660,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,3.33,4.4,57.84,37.6,14.46,42.16,4.41,2.89,2.63,2.31,64,25.11,38.89,39.24,8.09,SSD,512,192.81,319.19,37.66,4.41,187149,234066,216880,251494,1500,2349,9.85,85,340,15.22,12.97,53.4,3009,253
4,server-mac-01,192.168.1.40,01-01-26 0:11,300670,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,2.74,4.4,28.57,18.57,7.14,71.43,6.29,1.43,1.3,1.14,64,28.37,35.63,44.32,6,SSD,2000,1148.14,851.86,57.41,6.29,308794,246785,205602,239572,2110,2433,9.07,90,360,12.8,9.2,62.13,2956,229
2,server-win-01,192.168.1.20,01-01-26 0:11,300680,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel Xeon E5-2670,8,16,2.37,3.1,48.82,31.73,12.2,51.18,7.66,2.44,2.22,1.95,16,9.93,6.07,62.09,4.39,HDD,512,353.3,158.7,69,7.66,300527,180101,221970,312198,2119,1805,10.27,130,520,5.05,8.01,65.11,2693,177
2,server-win-01,192.168.1.20,01-01-26 0:11,300690,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,3.5,4,34.24,22.25,8.56,65.76,7.13,1.71,1.56,1.37,32,16.88,15.12,52.76,4.19,HDD,2000,1150.28,849.72,57.51,7.13,251757,134729,174307,330197,2585,2558,10.6,111,444,-1.43,3.82,65.94,3488,206
4,server-mac-01,192.168.1.40,01-01-26 0:11,300700,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,2.96,3.2,43.15,28.05,10.79,56.85,3.97,2.16,1.96,1.73,16,10.04,5.96,62.76,7.03,NVMe,512,369.96,142.04,72.26,3.97,286645,216355,228165,180731,1879,2076,14.29,98,392,13.48,12,70.63,2994,229
4,server-mac-01,192.168.1.40,01-01-26 0:11,300710,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Apple M1,8,8,2.65,3.2,44.4,28.86,11.1,55.6,5.25,2.22,2.02,1.78,16,6.46,9.54,40.38,5.37,NVMe,2000,1543.97,456.03,77.2,5.25,250035,186472,222186,221549,2272,4122,7.27,139,556,10.42,18.03,77.37,3246,232
3,server-linux-02,192.168.1.30,01-01-26 0:12,300720,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,AMD Ryzen 7 3700X,8,16,3.4,4.4,39.69,25.8,9.92,60.31,6.36,1.98,1.8,1.59,32,15.61,16.39,48.77,5.2,NVMe,1000,508.17,491.83,50.82,6.36,317782,197640,157206,364935,2658,2138,8.37,119,476,22.27,13.08,56.45,2827,204
2,server-win-01,192.168.1.20,01-01-26 0:12,300730,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,3.93,4,51.76,33.65,12.94,48.24,3.02,2.59,2.35,2.07,16,9.02,6.98,56.38,4.35,HDD,2000,1100.78,899.22,55.04,3.02,256502,151254,250618,225319,2401,3403,8.52,154,616,32.53,6.12,73.94,2802,212
4,server-mac-01,192.168.1.40,01-01-26 0:12,300740,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,2.39,3.2,39.12,25.43,9.78,60.88,4.95,1.96,1.78,1.56,32,12.15,19.85,37.98,6.21,SSD,2000,1364.35,635.65,68.22,4.95,185448,189519,140152,263699,2472,2962,11.85,102,408,16.85,16.28,45.34,3562,153
3,server-linux-02,192.168.1.30,01-01-26 0:12,300750,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel Xeon E5-2670,8,16,2.23,3.1,37.59,24.43,9.4,62.41,2.96,1.88,1.71,1.5,16,5.73,10.27,35.83,6.97,SSD,2000,975.36,1024.64,48.77,2.96,234508,306462,175449,314240,1537,2394,13.22,104,416,2.85,10.49,71.17,3109,205
2,server-win-01,192.168.1.20,01-01-26 0:12,300760,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,4.3,4.4,30.02,19.51,7.5,69.98,8.96,1.5,1.36,1.2,32,12.51,19.49,39.09,4.95,SSD,2000,456.37,1543.63,22.82,8.96,264145,224924,189369,307440,2509,3436,12.33,123,492,13.17,2.34,50.65,2815,213
2,server-win-01,192.168.1.20,01-01-26 0:12,300770,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,AMD Ryzen 7 3700X,8,16,3.63,4.4,32.98,21.43,8.24,67.02,9.99,1.65,1.5,1.32,32,17.07,14.93,53.34,3.66,HDD,1000,635.05,364.95,63.51,9.99,243274,251273,121502,346093,2318,2323,11.68,115,460,10.58,12.57,52.58,3110,154
1,server-linux-01,192.168.1.10,01-01-26 0:13,300780,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,2.1,3.2,42.52,27.64,10.63,57.48,10.83,2.13,1.93,1.7,32,15.74,16.26,49.18,3.98,HDD,512,365.47,146.53,71.38,10.83,255140,147213,198642,306567,2947,2955,11.62,129,516,26.73,14.46,57.74,3184,229
3,server-linux-02,192.168.1.30,01-01-26 0:13,300790,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,3.12,3.2,27.78,18.06,6.94,72.22,2.33,1.39,1.26,1.11,16,8.7,7.3,54.4,5.71,SSD,512,308.95,203.05,60.34,2.33,170861,108745,163624,277567,2461,2409,14.03,115,460,14.88,7.74,60.4,2757,221
3,server-linux-02,192.168.1.30,01-01-26 0:13,300800,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel Xeon E5-2670,8,16,2.33,3.1,42.24,27.46,10.56,57.76,6.76,2.11,1.92,1.69,32,16.68,15.32,52.13,6.09,HDD,1000,379.21,620.79,37.92,6.76,264073,245011,243163,245955,2495,2587,9.55,95,380,22.83,5.55,54.5,3354,274
2,server-win-01,192.168.1.20,01-01-26 0:13,300810,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,2.1,3.2,43.58,28.33,10.9,56.42,6.05,2.18,1.98,1.74,16,8.48,7.52,52.98,2.82,NVMe,512,308.12,203.88,60.18,6.05,288018,219306,126065,202911,2307,1929,1.19,135,540,20.25,11.17,58.91,3098,221
2,server-win-01,192.168.1.20,01-01-26 0:13,300820,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,3.97,4,46.03,29.92,11.51,53.97,6.8,2.3,2.09,1.84,16,8.21,7.79,51.33,5.08,NVMe,512,250.4,261.6,48.91,6.8,252401,189874,168703,282963,1836,1535,7.43,149,596,15.64,13.91,68.5,2835,198
3,server-linux-02,192.168.1.30,01-01-26 0:13,300830,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel Xeon E5-2670,8,16,2.64,3.1,41.71,27.11,10.43,58.29,4.91,2.09,1.9,1.67,16,11.29,4.71,70.55,2.79,HDD,512,267.83,244.17,52.31,4.91,303271,195628,145518,183117,2084,1941,9.63,84,336,7.21,8.59,59.35,3245,202
2,server-win-01,192.168.1.20,01-01-26 0:14,300840,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,AMD Ryzen 7 3700X,8,16,2.03,4.4,35.19,22.87,8.8,64.81,4.41,1.76,1.6,1.41,16,7.12,8.88,44.49,1.06,NVMe,512,417.45,94.55,81.53,4.41,266439,197404,164808,275859,1929,2550,5.01,121,484,25.97,10.21,55.09,3294,175
1,server-linux-01,192.168.1.10,01-01-26 0:14,300850,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,3.51,4,43,27.95,10.75,57,6.28,2.15,1.95,1.72,32,15.57,16.43,48.66,4.56,HDD,512,200.51,311.49,39.16,6.28,182598,273378,182778,365166,1891,2512,9.53,166,664,18.24,10.19,66.39,2568,179
2,server-win-01,192.168.1.20,01-01-26 0:14,300860,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,3.83,4,29.31,19.05,7.33,70.69,6.02,1.47,1.33,1.17,32,17.17,14.83,53.64,6.43,NVMe,512,199.47,312.53,38.96,6.02,222585,255418,228477,324123,2695,2102,12.42,124,496,24.17,12.45,80.61,3389,226
3,server-linux-02,192.168.1.30,01-01-26 0:14,300870,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,3.03,4,35.39,23,8.85,64.61,7.87,1.77,1.61,1.42,64,19.34,44.66,30.21,6.57,NVMe,2000,926.92,1073.08,46.35,7.87,311406,216587,139594,204259,2257,3009,7.23,117,468,18.99,15.9,62.09,2749,159
1,server-linux-01,192.168.1.10,01-01-26 0:14,300880,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel Xeon E5-2670,8,16,2.9,3.1,30.22,19.64,7.56,69.78,5.84,1.51,1.37,1.21,64,39.04,24.96,61.01,8.68,SSD,512,329.5,182.5,64.36,5.84,136397,249134,153560,211254,2532,2057,10.12,130,520,17.01,11.33,71.23,2844,204
4,server-mac-01,192.168.1.40,01-01-26 0:14,300890,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,AMD Ryzen 7 3700X,8,16,3.28,4.4,34.47,22.41,8.62,65.53,7.37,1.72,1.57,1.38,32,15.15,16.85,47.36,5.08,NVMe,2000,1520.11,479.89,76.01,7.37,190022,219923,203548,209399,2182,2448,4.52,102,408,31.01,15.25,64.92,2766,191
3,server-linux-02,192.168.1.30,01-01-26 0:15,300900,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,2.44,4,28.35,18.43,7.09,71.65,7.89,1.42,1.29,1.13,32,17.96,14.04,56.12,5.49,HDD,512,333.43,178.57,65.12,7.89,211106,123232,223385,211172,2325,2892,7.75,99,396,19.78,13.87,66.84,3002,210
3,server-linux-02,192.168.1.30,01-01-26 0:15,300910,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel Xeon E5-2670,8,16,2.81,3.1,28.26,18.37,7.06,71.74,5.41,1.41,1.28,1.13,32,16.68,15.32,52.14,4.93,HDD,512,272.83,239.17,53.29,5.41,291942,224546,155254,237125,2918,2355,9.49,128,512,12.91,10.43,67.62,3028,226
2,server-win-01,192.168.1.20,01-01-26 0:15,300920,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Apple M1,8,8,2.35,3.2,31.99,20.79,8,68.01,6.38,1.6,1.45,1.28,32,15.64,16.36,48.88,3.65,SSD,1000,400.12,599.88,40.01,6.38,199761,215130,153261,260624,1687,3044,9.96,139,556,26.46,7.86,63.57,2841,253
1,server-linux-01,192.168.1.10,01-01-26 0:15,300930,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,AMD Ryzen 7 3700X,8,16,3.53,4.4,42.71,27.76,10.68,57.29,6.23,2.14,1.94,1.71,64,31.91,32.09,49.86,5.34,SSD,2000,784.08,1215.92,39.2,6.23,266373,260684,154450,248056,2032,2657,8.69,87,348,8.68,10.53,63.92,2832,227
4,server-mac-01,192.168.1.40,01-01-26 0:15,300940,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,AMD Ryzen 7 3700X,8,16,4.22,4.4,40.41,26.26,10.1,59.59,7.44,2.02,1.84,1.62,32,15.98,16.02,49.95,3.71,HDD,1000,412.01,587.99,41.2,7.44,189492,225719,147072,311517,2450,2536,12.38,159,636,19.84,7.48,51.3,2731,189
4,server-mac-01,192.168.1.40,01-01-26 0:15,300950,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,2.04,4.4,48.49,31.52,12.12,51.51,4.69,2.42,2.2,1.94,16,6.37,9.63,39.81,5.6,NVMe,512,241.04,270.96,47.08,4.69,292811,249425,145877,224135,1773,2319,11.14,94,376,17.02,7.76,67.78,2834,178
3,server-linux-02,192.168.1.30,01-01-26 0:16,300960,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,2.34,4,30.28,19.69,7.57,69.72,5.97,1.51,1.38,1.21,32,14.08,17.92,43.99,5.96,SSD,1000,628.92,371.08,62.89,5.97,270323,101761,189606,223693,2131,2183,11.38,99,396,11.55,11.17,64.34,3400,149
2,server-win-01,192.168.1.20,01-01-26 0:16,300970,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,AMD Ryzen 7 3700X,8,16,3.26,4.4,41.05,26.68,10.26,58.95,5.51,2.05,1.87,1.64,32,21.47,10.53,67.08,1.44,SSD,1000,334.5,665.5,33.45,5.51,165618,246833,110632,301517,2254,1885,6.17,84,336,9.08,19.61,66.05,3365,223
4,server-mac-01,192.168.1.40,01-01-26 0:16,300980,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,2.01,3.2,50.86,33.06,12.72,49.14,8.66,2.54,2.31,2.03,16,12.76,3.24,79.76,2.67,NVMe,512,337.24,174.76,65.87,8.66,224516,252453,124374,271842,2004,2330,12.96,95,380,15.73,13.43,49.41,3115,238
4,server-mac-01,192.168.1.40,01-01-26 0:16,300990,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel Xeon E5-2670,8,16,2.31,3.1,28.7,18.65,7.17,71.3,8.9,1.43,1.3,1.15,32,10.19,21.81,31.83,3.85,HDD,2000,878.47,1121.53,43.92,8.9,168772,215842,198542,212171,2619,2363,4.05,131,524,18.03,15.14,63,3212,253
2,server-win-01,192.168.1.20,01-01-26 0:16,301000,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,3.81,4.4,40.64,26.42,10.16,59.36,8.78,2.03,1.85,1.63,16,10.11,5.89,63.2,5.45,NVMe,2000,1090.99,909.01,54.55,8.78,32230,296208,104774,232814,2053,2678,8.98,134,536,18.64,7.94,54.54,3156,204
3,server-linux-02,192.168.1.30,01-01-26 0:16,301010,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,AMD Ryzen 7 3700X,8,16,2.97,4.4,38.61,25.1,9.65,61.39,9.69,1.93,1.76,1.54,64,34.23,29.77,53.49,2.66,SSD,1000,559.22,440.78,55.92,9.69,166759,146368,191722,308761,2437,3420,7.38,130,520,27.72,4.29,56.26,2915,262
1,server-linux-01,192.168.1.10,01-01-26 0:17,301020,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,AMD Ryzen 7 3700X,8,16,2.66,4.4,47.91,31.14,11.98,52.09,3.52,2.4,2.18,1.92,64,28.19,35.81,44.05,5.19,HDD,512,314.31,197.69,61.39,3.52,268170,267733,184744,299516,1946,2404,10.36,114,456,23.6,11.23,60.83,2397,197
3,server-linux-02,192.168.1.30,01-01-26 0:17,301030,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel Xeon E5-2670,8,16,2.8,3.1,37.16,24.16,9.29,62.84,7.53,1.86,1.69,1.49,64,38.71,25.29,60.49,4.27,NVMe,2000,1169.23,830.77,58.46,7.53,175850,145851,186387,160163,2217,2494,7.32,126,504,21.99,18.1,75.09,2816,205
3,server-linux-02,192.168.1.30,01-01-26 0:17,301040,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Apple M1,8,8,3.19,3.2,42.01,27.31,10.5,57.99,6.65,2.1,1.91,1.68,16,9.07,6.93,56.71,6.33,NVMe,1000,314.12,685.88,31.41,6.65,289340,239734,214020,282303,2708,2231,12.6,128,512,26.09,5.54,58.38,2797,187
1,server-linux-01,192.168.1.10,01-01-26 0:17,301050,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,3.11,3.2,29.71,19.31,7.43,70.29,5.79,1.49,1.35,1.19,64,33.05,30.95,51.64,5.56,NVMe,512,321.36,190.64,62.76,5.79,204269,265838,201607,188206,1796,2735,13.68,105,420,13.41,13.55,63.65,2494,203
1,server-linux-01,192.168.1.10,01-01-26 0:17,301060,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel Xeon E5-2670,8,16,2.48,3.1,32.58,21.17,8.14,67.42,7.02,1.63,1.48,1.3,64,36.54,27.46,57.1,1.49,HDD,512,338.57,173.43,66.13,7.02,154413,195107,125679,268743,2808,2272,8.31,143,572,12.61,14.11,59.63,2821,222
2,server-win-01,192.168.1.20,01-01-26 0:17,301070,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,AMD Ryzen 7 3700X,8,16,2.08,4.4,49.88,32.42,12.47,50.12,10.72,2.49,2.27,2,32,19.41,12.59,60.66,7.59,NVMe,2000,1088.21,911.79,54.41,10.72,271778,114680,134576,265214,2505,2476,11.07,110,440,18.74,9.59,46.6,3214,231
4,server-mac-01,192.168.1.40,01-01-26 0:18,301080,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel Xeon E5-2670,8,16,2.3,3.1,39.02,25.36,9.75,60.98,4.79,1.95,1.77,1.56,64,38.53,25.47,60.21,6.68,NVMe,512,390.39,121.61,76.25,4.79,197158,157180,127079,224845,1830,2282,5.76,139,556,17.58,13.67,60.45,2978,201
4,server-mac-01,192.168.1.40,01-01-26 0:18,301090,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,2.26,4,42.87,27.87,10.72,57.13,6.35,2.14,1.95,1.71,16,10.02,5.98,62.63,5.91,HDD,1000,525.27,474.73,52.53,6.35,269959,324144,224783,223559,2285,2379,10,129,516,16.85,8.56,67.72,3074,240
4,server-mac-01,192.168.1.40,01-01-26 0:18,301100,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,4,4.4,49.02,31.86,12.25,50.98,9.41,2.45,2.23,1.96,64,34.29,29.71,53.59,5.25,SSD,512,181.83,330.17,35.51,9.41,178522,174739,110818,258745,1650,2415,11.2,158,632,19.7,11.04,62.77,3118,282
4,server-mac-01,192.168.1.40,01-01-26 0:18,301110,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel i7-9750H,6,12,3.28,4,31.39,20.4,7.85,68.61,6.11,1.57,1.43,1.26,64,19.35,44.65,30.23,8.98,NVMe,512,255.23,256.77,49.85,6.11,162873,230567,220246,247021,2393,1999,11.88,120,480,18.82,14.4,57.8,3336,276
3,server-linux-02,192.168.1.30,01-01-26 0:18,301120,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel i7-9750H,6,12,2.93,4,39.64,25.77,9.91,60.36,10.08,1.98,1.8,1.59,16,10.97,5.03,68.55,2.17,NVMe,512,345.19,166.81,67.42,10.08,314955,187906,93680,291134,2355,2980,10.35,124,496,23.86,18.51,59.8,3062,211
2,server-win-01,192.168.1.20,01-01-26 0:18,301130,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,3.01,4,38.17,24.81,9.54,61.83,6.81,1.91,1.74,1.53,32,17.04,14.96,53.25,8.99,SSD,512,180.63,331.37,35.28,6.81,174044,219203,172708,293869,1818,2154,15.07,117,468,22.38,18.89,70.28,2876,221
1,server-linux-01,192.168.1.10,01-01-26 0:19,301140,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,3.6,4,45.32,29.46,11.33,54.68,5.76,2.27,2.06,1.81,16,3.09,12.91,19.32,4.03,HDD,512,200.03,311.97,39.07,5.76,229820,164942,155720,347492,2433,2168,12.7,141,564,14.39,11.02,61.56,3005,202
1,server-linux-01,192.168.1.10,01-01-26 0:19,301150,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,AMD Ryzen 7 3700X,8,16,2.84,4.4,46.24,30.06,11.56,53.76,7.15,2.31,2.1,1.85,32,20.82,11.18,65.07,3.05,NVMe,1000,526.53,473.47,52.65,7.15,186287,214343,196231,239121,3004,2063,6.87,117,468,22.4,9.65,57.26,3147,177
4,server-mac-01,192.168.1.40,01-01-26 0:19,301160,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,2.59,4,49.71,32.31,12.43,50.29,3.28,2.49,2.26,1.99,32,20.16,11.84,63.01,0.34,SSD,512,288.76,223.24,56.4,3.28,190599,125046,172465,252795,2568,2212,7.75,97,388,15.39,17.56,54.12,3157,206
3,server-linux-02,192.168.1.30,01-01-26 0:19,301170,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,2.6,4.4,35.16,22.85,8.79,64.84,5.93,1.76,1.6,1.41,32,18.6,13.4,58.12,6.11,HDD,2000,1128.9,871.1,56.44,5.93,284491,143198,179134,281720,2676,1629,10.55,111,444,0.86,9.75,62.83,3008,243
1,server-linux-01,192.168.1.10,01-01-26 0:19,301180,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,AMD Ryzen 7 3700X,8,16,3.26,4.4,44.07,28.64,11.02,55.93,3.57,2.2,2,1.76,64,36.84,27.16,57.56,6.38,NVMe,512,231.62,280.38,45.24,3.57,320695,154330,134064,242357,2167,2871,4.11,128,512,25.54,10.01,62.01,3091,258
4,server-mac-01,192.168.1.40,01-01-26 0:19,301190,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,2.52,3.2,27.66,17.98,6.91,72.34,6.04,1.38,1.26,1.11,16,8.43,7.57,52.68,6.62,HDD,2000,943.09,1056.91,47.15,6.04,208470,193814,250409,175477,2360,2475,15.87,142,568,10.47,16.65,67,2769,228
4,server-mac-01,192.168.1.40,01-01-26 0:20,301200,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,2.95,3.2,26.84,17.45,6.71,73.16,4.75,1.34,1.22,1.07,64,28.24,35.76,44.13,6.5,HDD,2000,1141.08,858.92,57.05,4.75,259966,208552,187940,175746,1965,2108,13.41,111,444,24.13,2.74,65.02,3083,235
3,server-linux-02,192.168.1.30,01-01-26 0:20,301210,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel Xeon E5-2670,8,16,2.67,3.1,38.4,24.96,9.6,61.6,8.05,1.92,1.75,1.54,16,8.36,7.64,52.28,6.42,HDD,2000,1259.81,740.19,62.99,8.05,328000,179335,134018,244612,2708,2229,7.27,95,380,26.19,11.55,51.3,3014,172
1,server-linux-01,192.168.1.10,01-01-26 0:20,301220,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,3.69,4.4,40.59,26.38,10.15,59.41,6.23,2.03,1.84,1.62,32,14.17,17.83,44.3,5.89,SSD,2000,1184.44,815.56,59.22,6.23,192357,243231,197399,269986,2315,2425,1.86,135,540,16.65,14.67,68.5,2961,254
3,server-linux-02,192.168.1.30,01-01-26 0:20,301230,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel i7-9750H,6,12,3.03,4,47.42,30.83,11.86,52.58,8.29,2.37,2.16,1.9,16,7.37,8.63,46.04,1.48,HDD,512,320.47,191.53,62.59,8.29,264838,136813,260763,226486,2301,1860,11.45,129,516,18.33,13.38,41.08,2848,249
4,server-mac-01,192.168.1.40,01-01-26 0:20,301240,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,2.16,3.2,47.31,30.75,11.83,52.69,5.33,2.37,2.15,1.89,32,21.05,10.95,65.77,6.23,NVMe,2000,989.9,1010.1,49.5,5.33,229639,239731,226276,179487,2579,2666,7.41,122,488,23.31,10.66,62.97,3145,160
3,server-linux-02,192.168.1.30,01-01-26 0:20,301250,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,AMD Ryzen 7 3700X,8,16,3.81,4.4,41.1,26.71,10.27,58.9,3.72,2.05,1.87,1.64,32,15.96,16.04,49.89,6.08,NVMe,512,383.51,128.49,74.9,3.72,168510,238112,137401,249998,1154,3247,14.09,69,276,29.21,13.55,58.78,2953,161
4,server-mac-01,192.168.1.40,01-01-26 0:21,301260,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel i7-9750H,6,12,2.2,4,53.01,34.46,13.25,46.99,5.93,2.65,2.41,2.12,16,9.25,6.75,57.84,4.98,SSD,2000,795.48,1204.52,39.77,5.93,258047,224032,166996,219164,2653,3349,9.45,112,448,10.68,8.98,68.52,3064,226
3,server-linux-02,192.168.1.30,01-01-26 0:21,301270,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel Xeon E5-2670,8,16,2.79,3.1,30.54,19.85,7.63,69.46,7.59,1.53,1.39,1.22,16,8.12,7.88,50.73,2.92,NVMe,2000,1563.91,436.09,78.2,7.59,219041,171245,129854,247877,2656,2989,9.36,114,456,23.37,11.04,61.98,2650,167
3,server-linux-02,192.168.1.30,01-01-26 0:21,301280,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,3.81,4.4,42.92,27.89,10.73,57.08,7.31,2.15,1.95,1.72,32,15.82,16.18,49.44,0.56,HDD,512,365.13,146.87,71.31,7.31,272957,170466,149969,178569,1854,2950,7.67,118,472,11.24,10.94,62.33,2794,212
